Year,Month,Day,Sea_Surface_Temperature,Fishing_Effort_Hours,Fish_Biomass
2001,3,29,29.9,1167,30066
2001,3,30,29.83,1201,29820
2001,3,31,30.06,1170,29899
2001,4,1,29.05,1191,30114
2001,4,2,28.27,1309,30764
2001,4,3,28.91,1245,30193
2001,4,4,28.88,1294,29999
2001,4,5,29.44,1203,30160
2001,4,6,29.0,1191,30824
2001,4,7,29.4,1334,30189
2001,4,8,29.55,1294,30394
2001,4,9,28.64,1237,30817
2001,4,10,28.85,1232,30868
2001,4,11,28.75,1265,30127
2001,4,12,29.27,1238,30096
2001,4,13,29.47,1228,29790
2001,4,14,29.28,1269,30656
2001,4,15,28.4,1193,30874
2001,4,16,29.9,1167,30676
2001,4,17,28.96,1187,30516
2001,4,18,29.1,1301,29766
2001,4,19,29.17,1260,30773
2001,4,20,28.25,1315,29902
2001,4,21,29.24,1250,30153
2001,4,22,29.18,1225,30786
2001,4,23,28.97,1184,30395
2001,4,24,29.42,1226,29823
2001,4,25,30.03,1260,30304
2001,4,26,29.19,1248,30532
2001,4,27,29.59,1221,30068
2001,4,28,29.33,1252,30727
2001,4,29,28.51,1175,30477
2001,4,30,29.18,1302,30139
2001,5,1,28.42,1220,30863
2001,5,2,27.89,1312,30857
2001,5,3,27.92,1227,30359
2001,5,4,27.67,1283,30606
2001,5,5,28.1,1248,30939
2001,5,6,28.24,1145,31117
2001,5,7,28.58,1234,30773
2001,5,8,27.75,1217,30710
2001,5,9,27.77,1328,30615
2001,5,10,27.94,1274,30714
2001,5,11,27.94,1291,30432
2001,5,12,27.85,1156,31035
2001,5,13,28.06,1334,30272
2001,5,14,27.78,1204,30761
2001,5,15,27.4,1159,30850
2001,5,16,27.89,1300,30457
2001,5,17,27.57,1334,30259
2001,5,18,28.43,1326,30070
2001,5,19,27.79,1199,30265
2001,5,20,27.86,1288,30654
2001,5,21,28.6,1161,30325
2001,5,22,27.61,1261,30817
2001,5,23,27.71,1304,30938
2001,5,24,27.47,1254,30148
2001,5,25,27.41,1335,30013
2001,5,26,27.98,1191,30793
2001,5,27,28.42,1255,30874
2001,5,28,28.39,1179,30468
2001,5,29,28.08,1169,30839
2001,5,30,28.27,1180,30267
2001,5,31,27.48,1317,30941
2001,6,1,25.83,1185,31321
2001,6,2,26.73,1241,30972
2001,6,3,26.37,1311,30432
2001,6,4,27.04,1236,31113
2001,6,5,27.03,1179,30622
2001,6,6,26.25,1242,30828
2001,6,7,26.34,1240,30970
2001,6,8,26.35,1246,30326
2001,6,9,26.48,1272,31176
2001,6,10,26.22,1141,30787
2001,6,11,27.15,1311,31049
2001,6,12,26.23,1298,30865
2001,6,13,25.92,1259,31093
2001,6,14,25.77,1269,31190
2001,6,15,26.92,1218,30493
2001,6,16,26.84,1171,31004
2001,6,17,26.19,1281,30916
2001,6,18,26.03,1303,30706
2001,6,19,26.86,1328,30382
2001,6,20,26.47,1312,30513
2001,6,21,26.31,1289,30919
2001,6,22,26.45,1169,30817
2001,6,23,26.8,1320,30295
2001,6,24,26.73,1249,31145
2001,6,25,26.79,1256,30292
2001,6,26,26.21,1153,31192
2001,6,27,26.32,1336,30703
2001,6,28,26.54,1335,31016
2001,6,29,26.66,1238,30859
2001,6,30,27.22,1225,30686
2001,7,1,25.14,1205,31387
2001,7,2,25.48,1251,31149
2001,7,3,25.12,1251,30577
2001,7,4,24.98,1327,31206
2001,7,5,24.97,1301,31262
2001,7,6,25.66,1190,31261
2001,7,7,25.16,1245,31368
2001,7,8,24.04,1247,31267
2001,7,9,25.27,1243,31145
2001,7,10,24.9,1284,31135
2001,7,11,25.16,1243,30646
2001,7,12,24.57,1325,31011
2001,7,13,25.32,1160,30729
2001,7,14,24.84,1339,30496
2001,7,15,25.35,1165,31111
2001,7,16,25.11,1248,31371
2001,7,17,25.52,1140,30719
2001,7,18,25.55,1273,30514
2001,7,19,25.35,1168,31392
2001,7,20,25.85,1290,30637
2001,7,21,24.61,1231,31639
2001,7,22,25.1,1295,31096
2001,7,23,24.66,1245,31503
2001,7,24,24.83,1220,31631
2001,7,25,24.96,1304,30462
2001,7,26,25.06,1223,30856
2001,7,27,25.16,1250,30722
2001,7,28,24.41,1141,31297
2001,7,29,24.12,1186,31764
2001,7,30,25.1,1263,30656
2001,7,31,24.73,1206,31569
2001,8,1,24.24,1228,30836
2001,8,2,23.48,1148,31220
2001,8,3,23.41,1237,31652
2001,8,4,24.89,1163,31276
2001,8,5,23.84,1322,31582
2001,8,6,23.05,1194,31858
2001,8,7,23.6,1297,31574
2001,8,8,24.95,1188,31130
2001,8,9,24.37,1209,31077
2001,8,10,24.03,1157,31173
2001,8,11,24.21,1325,30644
2001,8,12,23.28,1302,31746
2001,8,13,23.97,1223,30909
2001,8,14,24.13,1333,31419
2001,8,15,24.36,1291,31369
2001,8,16,23.75,1257,31221
2001,8,17,24.11,1318,31443
2001,8,18,23.44,1189,31466
2001,8,19,24.21,1267,31199
2001,8,20,22.91,1244,31050
2001,8,21,23.75,1194,31259
2001,8,22,24.74,1173,31512
2001,8,23,24.33,1213,31701
2001,8,24,24.74,1308,31225
2001,8,25,23.46,1285,31695
2001,8,26,24.44,1320,31282
2001,8,27,23.51,1223,30983
2001,8,28,23.98,1225,31147
2001,8,29,23.59,1284,31357
2001,8,30,24.1,1213,31220
2001,8,31,24.19,1174,31122
2001,9,1,23.42,1215,31299
2001,9,2,23.84,1278,30854
2001,9,3,23.51,1162,31062
2001,9,4,23.88,1254,31427
2001,9,5,22.95,1254,31037
2001,9,6,23.22,1182,31080
2001,9,7,24.05,1255,30779
2001,9,8,23.71,1317,31346
2001,9,9,24.0,1275,31161
2001,9,10,24.02,1159,31842
2001,9,11,23.4,1313,31477
2001,9,12,23.19,1220,31556
2001,9,13,23.39,1326,30938
2001,9,14,23.55,1335,31235
2001,9,15,23.28,1198,31895
2001,9,16,23.46,1249,31086
2001,9,17,24.02,1337,30729
2001,9,18,23.26,1304,31491
2001,9,19,23.07,1328,31412
2001,9,20,23.82,1294,31086
2001,9,21,23.22,1285,30836
2001,9,22,24.62,1147,31162
2001,9,23,23.37,1294,31432
2001,9,24,23.78,1211,31656
2001,9,25,23.89,1256,30892
2001,9,26,23.37,1234,31168
2001,9,27,23.63,1151,31260
2001,9,28,23.57,1242,31797
2001,9,29,22.86,1148,31235
2001,9,30,23.98,1248,31200
2001,10,1,23.81,1260,31017
2001,10,2,24.56,1315,31214
2001,10,3,23.77,1182,31323
2001,10,4,23.64,1261,31270
2001,10,5,24.25,1224,31013
2001,10,6,24.3,1302,31274
2001,10,7,23.78,1185,31226
2001,10,8,23.91,1221,31754
2001,10,9,24.4,1268,31143
2001,10,10,24.14,1253,31533
2001,10,11,23.46,1197,31799
2001,10,12,23.98,1297,30770
2001,10,13,24.17,1222,31157
2001,10,14,24.71,1216,31160
2001,10,15,23.44,1156,31297
2001,10,16,23.89,1190,31087
2001,10,17,24.15,1316,30692
2001,10,18,23.01,1278,31033
2001,10,19,24.04,1302,31583
2001,10,20,23.45,1153,31069
2001,10,21,23.91,1245,31159
2001,10,22,23.52,1336,30864
2001,10,23,24.4,1257,31109
2001,10,24,24.46,1215,31646
2001,10,25,23.96,1330,31049
2001,10,26,24.11,1180,31235
2001,10,27,23.3,1226,31629
2001,10,28,23.78,1325,31435
2001,10,29,23.77,1296,31068
2001,10,30,23.5,1160,31766
2001,10,31,23.53,1253,30992
2001,11,1,25.15,1299,31311
2001,11,2,24.85,1165,31270
2001,11,3,25.11,1151,30839
2001,11,4,25.31,1290,30456
2001,11,5,25.24,1308,31032
2001,11,6,24.29,1227,30910
2001,11,7,24.64,1182,30897
2001,11,8,24.79,1288,30772
2001,11,9,25.25,1324,31222
2001,11,10,25.23,1261,30773
2001,11,11,24.37,1296,30724
2001,11,12,25.03,1214,31425
2001,11,13,25.38,1178,31369
2001,11,14,24.51,1195,31640
2001,11,15,25.2,1265,31449
2001,11,16,25.42,1194,31566
2001,11,17,24.62,1298,31169
2001,11,18,24.75,1172,30811
2001,11,19,24.76,1327,31337
2001,11,20,25.22,1323,30765
2001,11,21,24.92,1150,30921
2001,11,22,25.02,1248,30890
2001,11,23,24.95,1239,31159
2001,11,24,24.52,1294,31500
2001,11,25,24.63,1288,30746
2001,11,26,24.25,1250,31397
2001,11,27,24.71,1220,31419
2001,11,28,24.3,1325,30551
2001,11,29,25.14,1186,30841
2001,11,30,24.29,1287,31302
2001,12,1,25.92,1179,31362
2001,12,2,26.24,1260,30823
2001,12,3,26.55,1324,30434
2001,12,4,26.33,1143,31090
2001,12,5,26.69,1313,30212
2001,12,6,26.44,1322,30786
2001,12,7,26.26,1254,30805
2001,12,8,26.82,1229,30840
2001,12,9,26.86,1326,30568
2001,12,10,26.11,1306,30407
2001,12,11,26.19,1140,30893
2001,12,12,26.31,1218,30853
2001,12,13,26.99,1220,30571
2001,12,14,26.39,1142,30867
2001,12,15,27.02,1214,30270
2001,12,16,27.03,1237,31200
2001,12,17,26.7,1170,30998
2001,12,18,25.44,1325,30776
2001,12,19,26.34,1160,31411
2001,12,20,26.75,1196,30983
2001,12,21,26.39,1159,30591
2001,12,22,26.53,1263,30733
2001,12,23,25.9,1258,30423
2001,12,24,26.26,1245,31133
2001,12,25,26.89,1217,30550
2001,12,26,26.5,1143,30564
2001,12,27,26.26,1319,30668
2001,12,28,27.01,1314,30880
2001,12,29,26.64,1305,30972
2001,12,30,26.56,1260,30977
2001,12,31,26.41,1288,31065
2002,1,1,27.66,1175,31495
2002,1,2,28.01,1263,30685
2002,1,3,28.38,1227,31196
2002,1,4,27.99,1223,30647
2002,1,5,28.33,1260,30758
2002,1,6,27.79,1313,30271
2002,1,7,27.38,1160,30918
2002,1,8,28.22,1174,31308
2002,1,9,28.07,1320,30936
2002,1,10,27.8,1311,30808
2002,1,11,28.56,1254,31196
2002,1,12,28.19,1249,30366
2002,1,13,27.99,1359,30734
2002,1,14,27.82,1255,31322
2002,1,15,28.19,1251,30939
2002,1,16,27.44,1293,30792
2002,1,17,27.9,1299,30360
2002,1,18,27.3,1317,30754
2002,1,19,27.92,1242,31315
2002,1,20,28.51,1239,31099
2002,1,21,28.87,1174,30543
2002,1,22,28.19,1230,31087
2002,1,23,28.04,1191,31224
2002,1,24,27.71,1330,31206
2002,1,25,28.32,1204,30998
2002,1,26,27.57,1274,30493
2002,1,27,27.39,1173,30898
2002,1,28,28.93,1224,30612
2002,1,29,28.04,1220,30584
2002,1,30,28.08,1243,31097
2002,1,31,28.89,1247,30831
2002,2,1,29.01,1310,30801
2002,2,2,29.43,1342,30686
2002,2,3,29.21,1257,30248
2002,2,4,29.71,1179,30716
2002,2,5,29.22,1291,30157
2002,2,6,29.72,1194,30169
2002,2,7,29.4,1266,30320
2002,2,8,29.87,1306,30753
2002,2,9,29.25,1233,30980
2002,2,10,30.22,1342,29891
2002,2,11,29.43,1258,31025
2002,2,12,29.15,1302,30220
2002,2,13,29.26,1296,30651
2002,2,14,29.16,1327,30624
2002,2,15,29.04,1195,30280
2002,2,16,30.44,1317,29999
2002,2,17,29.32,1164,30760
2002,2,18,28.91,1333,30282
2002,2,19,29.96,1223,30011
2002,2,20,29.79,1166,30656
2002,2,21,29.29,1256,30148
2002,2,22,29.25,1234,30382
2002,2,23,29.13,1318,30443
2002,2,24,29.35,1346,30817
2002,2,25,28.72,1294,30132
2002,2,26,28.63,1203,30475
2002,2,27,28.89,1206,30619
2002,2,28,29.08,1235,30868
2002,3,1,30.42,1166,30630
2002,3,2,29.27,1344,30513
2002,3,3,30.41,1223,30554
2002,3,4,29.92,1323,30251
2002,3,5,29.53,1192,30346
2002,3,6,29.42,1165,30835
2002,3,7,29.23,1285,30841
2002,3,8,28.98,1272,30113
2002,3,9,29.64,1332,30833
2002,3,10,29.65,1319,30631
2002,3,11,29.72,1288,30043
2002,3,12,29.44,1354,30040
2002,3,13,29.17,1251,30179
2002,3,14,30.19,1306,30059
2002,3,15,29.9,1204,30976
2002,3,16,29.18,1350,30830
2002,3,17,29.63,1231,30329
2002,3,18,29.85,1208,30263
2002,3,19,29.6,1291,30092
2002,3,20,29.08,1344,30670
2002,3,21,30.12,1295,30793
2002,3,22,29.27,1258,31061
2002,3,23,30.41,1358,30421
2002,3,24,29.94,1248,30617
2002,3,25,29.07,1199,30654
2002,3,26,29.58,1298,30288
2002,3,27,29.57,1271,30225
2002,3,28,29.88,1182,30728
2002,3,29,29.24,1175,30332
2002,3,30,29.43,1351,30148
2002,3,31,29.8,1249,30046
2002,4,1,29.09,1225,30324
2002,4,2,29.07,1212,30244
2002,4,3,29.35,1195,30659
2002,4,4,28.44,1251,30327
2002,4,5,28.83,1300,30410
2002,4,6,29.1,1293,30386
2002,4,7,28.35,1232,30323
2002,4,8,29.27,1172,30790
2002,4,9,28.58,1169,31298
2002,4,10,29.48,1202,30591
2002,4,11,29.99,1242,30875
2002,4,12,29.24,1205,31095
2002,4,13,29.44,1275,30898
2002,4,14,29.19,1230,30646
2002,4,15,28.94,1180,31063
2002,4,16,28.2,1283,31086
2002,4,17,28.92,1234,30485
2002,4,18,29.19,1284,30905
2002,4,19,28.93,1267,31093
2002,4,20,29.35,1238,30206
2002,4,21,28.86,1251,31132
2002,4,22,28.8,1308,30250
2002,4,23,28.98,1344,29990
2002,4,24,28.36,1167,30691
2002,4,25,29.28,1317,30722
2002,4,26,28.8,1218,30272
2002,4,27,29.08,1240,30891
2002,4,28,29.6,1237,30891
2002,4,29,28.02,1179,30434
2002,4,30,29.37,1229,30881
2002,5,1,27.83,1358,30444
2002,5,2,28.0,1250,30445
2002,5,3,27.43,1277,31087
2002,5,4,27.74,1295,30506
2002,5,5,28.55,1200,30829
2002,5,6,28.27,1245,30751
2002,5,7,27.84,1204,31086
2002,5,8,28.52,1303,30782
2002,5,9,28.27,1275,30606
2002,5,10,28.34,1320,31078
2002,5,11,27.77,1271,30482
2002,5,12,27.56,1182,31341
2002,5,13,28.24,1316,30396
2002,5,14,28.51,1309,30423
2002,5,15,27.76,1325,31161
2002,5,16,27.78,1317,30666
2002,5,17,28.17,1307,30809
2002,5,18,28.28,1305,30168
2002,5,19,27.82,1168,30961
2002,5,20,27.76,1186,30958
2002,5,21,28.29,1228,30501
2002,5,22,27.7,1212,31179
2002,5,23,28.47,1304,30133
2002,5,24,27.98,1354,30998
2002,5,25,28.83,1167,30570
2002,5,26,27.44,1213,30963
2002,5,27,28.22,1306,30429
2002,5,28,28.04,1305,30312
2002,5,29,27.69,1326,30546
2002,5,30,27.82,1219,30766
2002,5,31,27.72,1261,31087
2002,6,1,26.72,1325,30639
2002,6,2,26.67,1248,30601
2002,6,3,26.5,1273,30821
2002,6,4,26.81,1314,30957
2002,6,5,26.75,1256,30926
2002,6,6,26.53,1289,31043
2002,6,7,26.44,1296,31446
2002,6,8,26.95,1250,31468
2002,6,9,26.08,1201,30952
2002,6,10,25.89,1170,31017
2002,6,11,26.97,1251,31093
2002,6,12,26.44,1209,31645
2002,6,13,26.08,1327,31030
2002,6,14,26.57,1183,31234
2002,6,15,26.32,1181,30821
2002,6,16,26.34,1275,31378
2002,6,17,26.1,1166,31518
2002,6,18,26.39,1238,30936
2002,6,19,26.19,1172,31513
2002,6,20,25.81,1250,30862
2002,6,21,27.45,1288,31133
2002,6,22,26.7,1188,30685
2002,6,23,25.84,1229,30886
2002,6,24,26.23,1353,30523
2002,6,25,27.02,1276,30526
2002,6,26,26.93,1302,31027
2002,6,27,26.57,1266,31226
2002,6,28,26.82,1189,31090
2002,6,29,26.12,1185,30815
2002,6,30,26.76,1251,31249
2002,7,1,24.95,1183,31882
2002,7,2,25.24,1291,31532
2002,7,3,24.98,1201,31088
2002,7,4,24.91,1245,31283
2002,7,5,25.01,1218,31350
2002,7,6,24.88,1296,31076
2002,7,7,24.91,1204,31640
2002,7,8,25.67,1328,30791
2002,7,9,24.98,1358,30904
2002,7,10,25.02,1220,31764
2002,7,11,24.5,1209,31498
2002,7,12,25.13,1211,31289
2002,7,13,25.15,1241,31739
2002,7,14,24.18,1195,31387
2002,7,15,25.02,1230,31650
2002,7,16,24.67,1335,30792
2002,7,17,25.35,1231,31321
2002,7,18,24.46,1218,31712
2002,7,19,25.09,1170,31514
2002,7,20,24.69,1220,31674
2002,7,21,24.9,1186,31124
2002,7,22,25.79,1310,30995
2002,7,23,24.7,1244,30964
2002,7,24,24.91,1203,31265
2002,7,25,24.91,1322,30780
2002,7,26,25.15,1189,31439
2002,7,27,25.37,1316,30677
2002,7,28,25.9,1217,31542
2002,7,29,25.7,1234,30820
2002,7,30,24.77,1307,31192
2002,7,31,25.03,1205,31189
2002,8,1,23.91,1274,31628
2002,8,2,23.69,1277,31766
2002,8,3,23.92,1320,31662
2002,8,4,24.1,1198,31867
2002,8,5,24.53,1267,31337
2002,8,6,24.16,1333,31209
2002,8,7,23.57,1161,31470
2002,8,8,24.31,1262,31552
2002,8,9,24.69,1329,31650
2002,8,10,24.27,1189,31179
2002,8,11,24.13,1318,31269
2002,8,12,23.42,1162,31745
2002,8,13,23.77,1238,31995
2002,8,14,23.39,1219,31689
2002,8,15,23.76,1231,31804
2002,8,16,23.52,1279,32043
2002,8,17,24.36,1270,31373
2002,8,18,24.26,1255,31707
2002,8,19,23.79,1342,31765
2002,8,20,23.9,1314,31031
2002,8,21,24.01,1314,31033
2002,8,22,23.29,1252,31872
2002,8,23,24.89,1309,31261
2002,8,24,24.93,1342,31479
2002,8,25,24.1,1344,31751
2002,8,26,24.25,1172,31143
2002,8,27,24.09,1163,32113
2002,8,28,23.25,1213,31758
2002,8,29,24.75,1246,31287
2002,8,30,23.82,1182,31645
2002,8,31,24.09,1332,31193
2002,9,1,23.38,1272,31955
2002,9,2,23.87,1275,31485
2002,9,3,23.74,1359,31800
2002,9,4,23.91,1306,31933
2002,9,5,23.31,1287,31227
2002,9,6,23.01,1207,31644
2002,9,7,23.95,1325,31082
2002,9,8,23.7,1336,31642
2002,9,9,23.29,1267,31682
2002,9,10,23.06,1279,31648
2002,9,11,24.21,1328,31189
2002,9,12,23.77,1238,31999
2002,9,13,23.5,1325,31753
2002,9,14,23.74,1351,31062
2002,9,15,23.41,1188,32166
2002,9,16,23.42,1279,31761
2002,9,17,23.65,1241,31168
2002,9,18,23.64,1181,31327
2002,9,19,23.5,1226,31606
2002,9,20,22.97,1255,31357
2002,9,21,23.23,1177,31991
2002,9,22,23.49,1207,31838
2002,9,23,23.57,1231,32035
2002,9,24,23.33,1358,31217
2002,9,25,23.35,1221,31345
2002,9,26,23.08,1237,32203
2002,9,27,23.51,1246,31401
2002,9,28,22.97,1281,31412
2002,9,29,23.08,1224,32072
2002,9,30,23.8,1201,31746
2002,10,1,24.18,1304,31210
2002,10,2,24.12,1342,31293
2002,10,3,23.63,1250,31520
2002,10,4,23.32,1275,31312
2002,10,5,23.27,1263,31371
2002,10,6,23.42,1173,31524
2002,10,7,23.49,1316,31017
2002,10,8,23.48,1224,31438
2002,10,9,24.46,1328,31712
2002,10,10,23.56,1307,31759
2002,10,11,23.48,1221,31888
2002,10,12,23.91,1203,31630
2002,10,13,24.27,1175,32022
2002,10,14,23.75,1256,31258
2002,10,15,23.97,1296,31940
2002,10,16,23.78,1279,31760
2002,10,17,23.62,1256,31768
2002,10,18,24.37,1277,31209
2002,10,19,23.49,1327,31584
2002,10,20,24.22,1206,31947
2002,10,21,23.52,1204,31309
2002,10,22,24.24,1243,31004
2002,10,23,24.1,1218,31374
2002,10,24,23.59,1257,31391
2002,10,25,24.05,1185,31654
2002,10,26,23.97,1186,31358
2002,10,27,24.62,1206,31346
2002,10,28,24.16,1192,31674
2002,10,29,24.27,1242,31410
2002,10,30,23.92,1317,31797
2002,10,31,24.46,1331,31514
2002,11,1,24.34,1184,31497
2002,11,2,25.01,1333,31292
2002,11,3,24.07,1233,31113
2002,11,4,25.43,1296,30943
2002,11,5,24.98,1270,30894
2002,11,6,25.13,1315,31163
2002,11,7,24.49,1255,30932
2002,11,8,25.32,1174,31155
2002,11,9,25.18,1174,31911
2002,11,10,25.46,1162,31301
2002,11,11,25.39,1167,31615
2002,11,12,24.98,1359,30858
2002,11,13,24.45,1328,31181
2002,11,14,25.27,1182,31222
2002,11,15,25.37,1202,31589
2002,11,16,24.24,1333,31709
2002,11,17,24.76,1187,31139
2002,11,18,25.25,1298,31003
2002,11,19,24.91,1216,31831
2002,11,20,24.84,1264,31500
2002,11,21,25.73,1297,31363
2002,11,22,25.39,1313,31473
2002,11,23,24.42,1341,31676
2002,11,24,24.45,1262,31384
2002,11,25,24.31,1336,31573
2002,11,26,25.81,1306,31442
2002,11,27,25.86,1300,31037
2002,11,28,25.35,1254,31423
2002,11,29,25.13,1308,31547
2002,11,30,25.07,1183,31463
2002,12,1,26.15,1277,31569
2002,12,2,26.77,1250,30659
2002,12,3,25.82,1252,30769
2002,12,4,26.62,1278,30622
2002,12,5,26.68,1247,31398
2002,12,6,26.53,1292,30919
2002,12,7,26.43,1283,31451
2002,12,8,26.53,1199,30701
2002,12,9,25.83,1334,31477
2002,12,10,26.79,1213,30832
2002,12,11,26.16,1234,31168
2002,12,12,26.29,1245,30765
2002,12,13,25.95,1284,30624
2002,12,14,26.02,1249,31576
2002,12,15,25.94,1357,31207
2002,12,16,26.41,1166,31255
2002,12,17,26.59,1288,30912
2002,12,18,27.16,1333,30531
2002,12,19,26.68,1290,30493
2002,12,20,26.4,1265,30856
2002,12,21,26.73,1184,30830
2002,12,22,26.12,1319,31193
2002,12,23,26.63,1329,30825
2002,12,24,27.14,1241,31449
2002,12,25,26.04,1312,30974
2002,12,26,26.75,1358,31142
2002,12,27,25.7,1302,31439
2002,12,28,26.86,1298,30674
2002,12,29,26.42,1161,31297
2002,12,30,26.87,1303,31262
2002,12,31,26.6,1213,31226
2003,1,1,28.17,1188,31597
2003,1,2,28.79,1282,30641
2003,1,3,27.48,1334,30652
2003,1,4,28.75,1254,31228
2003,1,5,28.1,1253,31263
2003,1,6,28.03,1241,31230
2003,1,7,27.88,1318,31363
2003,1,8,28.44,1321,30709
2003,1,9,27.73,1272,30798
2003,1,10,27.77,1250,31076
2003,1,11,27.63,1220,30778
2003,1,12,27.64,1269,31200
2003,1,13,27.94,1266,31016
2003,1,14,28.05,1242,31209
2003,1,15,28.4,1213,30812
2003,1,16,28.0,1300,31251
2003,1,17,27.9,1194,31090
2003,1,18,27.6,1214,31153
2003,1,19,27.73,1357,31325
2003,1,20,28.13,1358,30566
2003,1,21,28.14,1308,31410
2003,1,22,28.22,1271,31480
2003,1,23,27.96,1235,30947
2003,1,24,27.83,1333,30747
2003,1,25,27.8,1181,30970
2003,1,26,28.23,1291,30524
2003,1,27,28.43,1289,31419
2003,1,28,27.95,1319,31173
2003,1,29,28.71,1190,30904
2003,1,30,28.45,1236,31449
2003,1,31,26.98,1241,31529
2003,2,1,29.21,1334,31034
2003,2,2,29.21,1280,30656
2003,2,3,29.06,1265,30743
2003,2,4,29.08,1348,30556
2003,2,5,28.57,1262,31216
2003,2,6,29.07,1256,30688
2003,2,7,29.08,1257,31137
2003,2,8,28.46,1371,30815
2003,2,9,29.23,1318,31200
2003,2,10,28.96,1356,30816
2003,2,11,28.66,1270,31129
2003,2,12,28.52,1321,30470
2003,2,13,28.87,1247,30725
2003,2,14,28.99,1353,30864
2003,2,15,29.28,1297,30919
2003,2,16,28.38,1227,31499
2003,2,17,29.02,1240,30454
2003,2,18,29.59,1372,30684
2003,2,19,29.65,1191,30895
2003,2,20,28.31,1347,30401
2003,2,21,29.64,1209,31041
2003,2,22,29.11,1271,30584
2003,2,23,29.28,1321,30806
2003,2,24,28.8,1337,30731
2003,2,25,29.15,1196,30992
2003,2,26,29.0,1304,30921
2003,2,27,29.15,1341,30398
2003,2,28,29.03,1306,30399
2003,3,1,29.88,1257,31049
2003,3,2,29.25,1258,30506
2003,3,3,29.92,1351,30267
2003,3,4,29.49,1215,30650
2003,3,5,29.79,1189,30954
2003,3,6,29.46,1200,31228
2003,3,7,28.9,1209,31003
2003,3,8,29.33,1275,30672
2003,3,9,30.14,1243,31132
2003,3,10,29.81,1204,30604
2003,3,11,29.19,1281,30630
2003,3,12,29.39,1215,30654
2003,3,13,29.2,1343,30592
2003,3,14,29.46,1251,31120
2003,3,15,29.27,1275,30764
2003,3,16,29.89,1375,30798
2003,3,17,30.3,1317,30482
2003,3,18,29.8,1370,30714
2003,3,19,28.96,1310,30631
2003,3,20,29.53,1329,30440
2003,3,21,28.97,1283,31161
2003,3,22,28.94,1316,30878
2003,3,23,29.12,1230,31181
2003,3,24,28.86,1198,31316
2003,3,25,29.5,1219,30944
2003,3,26,29.51,1348,30210
2003,3,27,29.19,1247,30638
2003,3,28,29.41,1328,30570
2003,3,29,29.34,1286,30445
2003,3,30,29.46,1195,31092
2003,3,31,28.95,1214,31183
2003,4,1,28.96,1211,31203
2003,4,2,29.71,1302,30538
2003,4,3,29.81,1332,30322
2003,4,4,29.49,1193,30670
2003,4,5,29.26,1193,30906
2003,4,6,29.12,1269,30678
2003,4,7,28.93,1344,30379
2003,4,8,29.22,1297,30493
2003,4,9,29.03,1272,31246
2003,4,10,29.2,1357,30228
2003,4,11,28.6,1299,30661
2003,4,12,29.15,1297,30605
2003,4,13,29.01,1231,30510
2003,4,14,28.51,1254,30810
2003,4,15,29.47,1354,30262
2003,4,16,28.97,1306,30693
2003,4,17,29.04,1236,31429
2003,4,18,29.11,1218,31439
2003,4,19,29.92,1377,30139
2003,4,20,29.18,1232,30956
2003,4,21,28.81,1254,31393
2003,4,22,29.32,1275,31044
2003,4,23,28.99,1184,31073
2003,4,24,28.95,1361,31134
2003,4,25,29.09,1204,31054
2003,4,26,28.88,1351,30551
2003,4,27,29.33,1359,30706
2003,4,28,29.4,1378,30848
2003,4,29,29.38,1278,30670
2003,4,30,28.96,1225,31471
2003,5,1,28.16,1286,31086
2003,5,2,27.0,1337,31588
2003,5,3,28.06,1358,30646
2003,5,4,28.32,1253,31159
2003,5,5,28.45,1229,31481
2003,5,6,28.83,1272,31065
2003,5,7,28.08,1317,31269
2003,5,8,28.4,1311,30516
2003,5,9,28.07,1291,31325
2003,5,10,28.08,1246,31523
2003,5,11,27.51,1261,30970
2003,5,12,28.12,1190,31385
2003,5,13,28.19,1243,31147
2003,5,14,27.58,1341,30600
2003,5,15,27.47,1236,30769
2003,5,16,27.73,1184,31261
2003,5,17,27.7,1375,31178
2003,5,18,28.23,1227,31373
2003,5,19,27.76,1371,31206
2003,5,20,27.88,1230,30853
2003,5,21,27.87,1354,30565
2003,5,22,28.36,1252,31491
2003,5,23,28.38,1194,30658
2003,5,24,28.05,1281,31112
2003,5,25,28.15,1311,31239
2003,5,26,27.92,1273,30836
2003,5,27,27.65,1192,31409
2003,5,28,27.57,1376,30906
2003,5,29,28.25,1223,30790
2003,5,30,28.28,1337,31365
2003,5,31,26.71,1290,31470
2003,6,1,25.92,1348,31275
2003,6,2,26.14,1303,31490
2003,6,3,26.72,1293,31325
2003,6,4,26.92,1231,31231
2003,6,5,25.93,1376,31184
2003,6,6,26.72,1200,31316
2003,6,7,26.96,1379,31204
2003,6,8,26.91,1361,31261
2003,6,9,25.92,1220,31141
2003,6,10,26.95,1374,30892
2003,6,11,26.98,1274,31573
2003,6,12,25.92,1267,31212
2003,6,13,26.08,1237,31718
2003,6,14,26.48,1280,31249
2003,6,15,27.09,1189,30998
2003,6,16,26.67,1310,30907
2003,6,17,26.77,1194,31643
2003,6,18,25.73,1365,31680
2003,6,19,26.56,1314,30833
2003,6,20,26.04,1239,31953
2003,6,21,26.47,1250,31607
2003,6,22,25.53,1202,31971
2003,6,23,26.25,1185,31773
2003,6,24,25.67,1293,31632
2003,6,25,26.53,1357,30824
2003,6,26,26.44,1252,31204
